date,symbol,close,volume,market,currency
2024-01-03,US-SAMPLE-06,99.5938,11493,US,USD
2024-01-04,US-SAMPLE-06,102.3342,76481,US,USD
2024-01-05,US-SAMPLE-06,100.3694,11567,US,USD
2024-01-08,US-SAMPLE-06,99.7878,26844,US,USD
2024-01-09,US-SAMPLE-06,99.6416,136357,US,USD
2024-01-10,US-SAMPLE-06,97.5968,125088,US,USD
2024-01-11,US-SAMPLE-06,99.0061,124715,US,USD
2024-01-12,US-SAMPLE-06,97.1680,14047,US,USD
2024-01-15,US-SAMPLE-06,100.0395,95739,US,USD
2024-01-16,US-SAMPLE-06,98.4349,15297,US,USD
2024-01-17,US-SAMPLE-06,101.3141,56842,US,USD
2024-01-18,US-SAMPLE-06,103.2722,105812,US,USD
2024-01-19,US-SAMPLE-06,107.0348,139372,US,USD
2024-01-22,US-SAMPLE-06,108.5690,72493,US,USD
2024-01-23,US-SAMPLE-06,106.1531,106747,US,USD
2024-01-24,US-SAMPLE-06,104.9111,161758,US,USD
2024-01-25,US-SAMPLE-06,104.1734,12176,US,USD
2024-01-26,US-SAMPLE-06,104.5180,158590,US,USD
2024-01-29,US-SAMPLE-06,107.5926,162432,US,USD
2024-01-30,US-SAMPLE-06,107.4104,192932,US,USD
2024-01-31,US-SAMPLE-06,105.6642,130315,US,USD
2024-02-01,US-SAMPLE-06,107.0496,192712,US,USD
2024-02-02,US-SAMPLE-06,105.1250,116174,US,USD
2024-02-05,US-SAMPLE-06,106.3432,76459,US,USD
2024-02-06,US-SAMPLE-06,103.7571,187968,US,USD
2024-02-07,US-SAMPLE-06,106.3222,76636,US,USD
2024-02-08,US-SAMPLE-06,105.7127,114873,US,USD
2024-02-09,US-SAMPLE-06,103.1606,112595,US,USD
2024-02-12,US-SAMPLE-06,102.7855,48053,US,USD
2024-02-13,US-SAMPLE-06,100.9968,19622,US,USD
2024-02-14,US-SAMPLE-06,100.5623,123448,US,USD
2024-02-15,US-SAMPLE-06,100.6965,62279,US,USD
2024-02-16,US-SAMPLE-06,102.8649,172056,US,USD
2024-02-19,US-SAMPLE-06,103.7640,119936,US,USD
2024-02-20,US-SAMPLE-06,107.2445,180932,US,USD
2024-02-21,US-SAMPLE-06,107.0006,85267,US,USD
2024-02-22,US-SAMPLE-06,108.4339,93709,US,USD
2024-02-23,US-SAMPLE-06,108.4157,20312,US,USD
2024-02-26,US-SAMPLE-06,108.8108,92771,US,USD
2024-02-27,US-SAMPLE-06,113.1847,179975,US,USD
2024-02-28,US-SAMPLE-06,113.7281,193280,US,USD
2024-02-29,US-SAMPLE-06,111.2121,185931,US,USD
2024-03-01,US-SAMPLE-06,110.9644,54338,US,USD
2024-03-04,US-SAMPLE-06,109.1807,118309,US,USD
2024-03-05,US-SAMPLE-06,109.9213,146390,US,USD
2024-03-06,US-SAMPLE-06,108.6748,33565,US,USD
2024-03-07,US-SAMPLE-06,104.6231,88146,US,USD
2024-03-08,US-SAMPLE-06,105.7245,105345,US,USD
2024-03-11,US-SAMPLE-06,107.1317,159580,US,USD
2024-03-12,US-SAMPLE-06,107.7044,158301,US,USD
2024-03-13,US-SAMPLE-06,102.6858,77417,US,USD
2024-03-14,US-SAMPLE-06,104.4047,90771,US,USD
2024-03-15,US-SAMPLE-06,102.8774,103506,US,USD
2024-03-18,US-SAMPLE-06,100.4319,137376,US,USD
2024-03-19,US-SAMPLE-06,103.0795,104175,US,USD
2024-03-20,US-SAMPLE-06,99.7823,96358,US,USD
2024-03-21,US-SAMPLE-06,96.6809,142530,US,USD
2024-03-22,US-SAMPLE-06,97.2100,34621,US,USD
2024-03-25,US-SAMPLE-06,96.6361,156259,US,USD
2024-03-26,US-SAMPLE-06,97.0534,130789,US,USD
2024-03-27,US-SAMPLE-06,99.6966,42119,US,USD
2024-03-28,US-SAMPLE-06,101.6065,44892,US,USD
2024-03-29,US-SAMPLE-06,99.8182,127809,US,USD
2024-04-01,US-SAMPLE-06,95.7833,85055,US,USD
2024-04-02,US-SAMPLE-06,94.3309,162387,US,USD
2024-04-03,US-SAMPLE-06,92.1768,74420,US,USD
2024-04-04,US-SAMPLE-06,90.8726,24437,US,USD
2024-04-05,US-SAMPLE-06,89.9045,56554,US,USD
2024-04-08,US-SAMPLE-06,88.2260,188762,US,USD
2024-04-09,US-SAMPLE-06,87.1760,151931,US,USD
2024-04-10,US-SAMPLE-06,87.8195,120452,US,USD
2024-04-11,US-SAMPLE-06,87.9887,165447,US,USD
2024-04-12,US-SAMPLE-06,88.4443,185269,US,USD
2024-04-15,US-SAMPLE-06,88.9511,27387,US,USD
2024-04-16,US-SAMPLE-06,88.1826,194524,US,USD
2024-04-17,US-SAMPLE-06,87.1503,183406,US,USD
2024-04-18,US-SAMPLE-06,86.6347,27602,US,USD
2024-04-19,US-SAMPLE-06,86.7652,87924,US,USD
2024-04-22,US-SAMPLE-06,87.9320,170570,US,USD
2024-04-23,US-SAMPLE-06,86.9657,186051,US,USD
2024-04-24,US-SAMPLE-06,88.2098,161301,US,USD
2024-04-25,US-SAMPLE-06,88.4286,54305,US,USD
2024-04-26,US-SAMPLE-06,90.0180,53295,US,USD
2024-04-29,US-SAMPLE-06,91.0177,33200,US,USD
2024-04-30,US-SAMPLE-06,94.4456,129504,US,USD
2024-05-01,US-SAMPLE-06,90.6723,84712,US,USD
2024-05-02,US-SAMPLE-06,90.6469,29457,US,USD
2024-05-03,US-SAMPLE-06,90.9224,199202,US,USD
2024-05-06,US-SAMPLE-06,90.6425,29363,US,USD
2024-05-07,US-SAMPLE-06,90.4522,151331,US,USD
2024-05-08,US-SAMPLE-06,89.7040,15958,US,USD
2024-05-09,US-SAMPLE-06,89.1907,163874,US,USD
2024-05-10,US-SAMPLE-06,87.7096,134672,US,USD
2024-05-13,US-SAMPLE-06,87.0916,46639,US,USD
2024-05-14,US-SAMPLE-06,84.9276,132288,US,USD
2024-05-15,US-SAMPLE-06,85.1393,64939,US,USD
2024-05-16,US-SAMPLE-06,84.4987,186884,US,USD
2024-05-17,US-SAMPLE-06,88.4576,181861,US,USD
2024-05-20,US-SAMPLE-06,89.5207,104280,US,USD
2024-05-21,US-SAMPLE-06,90.6274,130043,US,USD
2024-05-22,US-SAMPLE-06,90.9819,70687,US,USD
2024-05-23,US-SAMPLE-06,92.0511,132798,US,USD
2024-05-24,US-SAMPLE-06,92.3710,157124,US,USD
2024-05-27,US-SAMPLE-06,92.0310,78489,US,USD
2024-05-28,US-SAMPLE-06,96.1131,140706,US,USD
2024-05-29,US-SAMPLE-06,98.8959,149023,US,USD
2024-05-30,US-SAMPLE-06,99.3839,90360,US,USD
2024-05-31,US-SAMPLE-06,100.5720,25554,US,USD
2024-06-03,US-SAMPLE-06,101.9015,78652,US,USD
2024-06-04,US-SAMPLE-06,101.9212,184749,US,USD
2024-06-05,US-SAMPLE-06,104.7037,104633,US,USD
2024-06-06,US-SAMPLE-06,103.0301,199068,US,USD
2024-06-07,US-SAMPLE-06,101.0096,95900,US,USD
2024-06-10,US-SAMPLE-06,98.2699,120299,US,USD
2024-06-11,US-SAMPLE-06,99.0287,13483,US,USD
2024-06-12,US-SAMPLE-06,102.6226,69385,US,USD
2024-06-13,US-SAMPLE-06,102.7328,177457,US,USD
2024-06-14,US-SAMPLE-06,100.7572,35192,US,USD
2024-06-17,US-SAMPLE-06,100.9168,122646,US,USD
2024-06-18,US-SAMPLE-06,99.0053,98701,US,USD
2024-06-19,US-SAMPLE-06,97.3991,124052,US,USD
2024-06-20,US-SAMPLE-06,96.4663,151899,US,USD
2024-06-21,US-SAMPLE-06,94.3175,26222,US,USD
2024-06-24,US-SAMPLE-06,91.7784,105528,US,USD
2024-06-25,US-SAMPLE-06,92.3451,176045,US,USD
2024-06-26,US-SAMPLE-06,88.7963,178032,US,USD
2024-06-27,US-SAMPLE-06,90.4601,187495,US,USD
2024-06-28,US-SAMPLE-06,90.9073,93366,US,USD
2024-07-01,US-SAMPLE-06,91.5560,112847,US,USD
2024-07-02,US-SAMPLE-06,94.4259,58312,US,USD
2024-07-03,US-SAMPLE-06,93.4987,63689,US,USD
2024-07-04,US-SAMPLE-06,91.7027,103545,US,USD
2024-07-05,US-SAMPLE-06,91.6776,70989,US,USD
2024-07-08,US-SAMPLE-06,92.0380,191894,US,USD
2024-07-09,US-SAMPLE-06,91.8461,138446,US,USD
2024-07-10,US-SAMPLE-06,92.4938,16640,US,USD
2024-07-11,US-SAMPLE-06,90.3871,56114,US,USD
2024-07-12,US-SAMPLE-06,89.7370,178251,US,USD
2024-07-15,US-SAMPLE-06,87.7984,113206,US,USD
2024-07-16,US-SAMPLE-06,87.7660,135251,US,USD
2024-07-17,US-SAMPLE-06,88.9168,125611,US,USD
2024-07-18,US-SAMPLE-06,87.8433,134609,US,USD
2024-07-19,US-SAMPLE-06,91.6334,12668,US,USD
2024-07-22,US-SAMPLE-06,93.3582,43216,US,USD
2024-07-23,US-SAMPLE-06,94.7620,71135,US,USD
2024-07-24,US-SAMPLE-06,94.6073,55156,US,USD
2024-07-25,US-SAMPLE-06,95.5382,139491,US,USD
2024-07-26,US-SAMPLE-06,94.8296,79617,US,USD
2024-07-29,US-SAMPLE-06,95.5293,177955,US,USD
2024-07-30,US-SAMPLE-06,96.6538,143345,US,USD
2024-07-31,US-SAMPLE-06,96.0923,78621,US,USD
2024-08-01,US-SAMPLE-06,98.3341,167379,US,USD
2024-08-02,US-SAMPLE-06,99.7635,124244,US,USD
2024-08-05,US-SAMPLE-06,98.5859,85942,US,USD
2024-08-06,US-SAMPLE-06,100.6859,138414,US,USD
2024-08-07,US-SAMPLE-06,98.8977,171832,US,USD
2024-08-08,US-SAMPLE-06,97.1089,165665,US,USD
2024-08-09,US-SAMPLE-06,96.7834,19963,US,USD
2024-08-12,US-SAMPLE-06,95.0020,168349,US,USD
2024-08-13,US-SAMPLE-06,94.9058,66555,US,USD
2024-08-14,US-SAMPLE-06,94.2709,191934,US,USD
2024-08-15,US-SAMPLE-06,93.3260,90714,US,USD
2024-08-16,US-SAMPLE-06,94.2205,123065,US,USD
2024-08-19,US-SAMPLE-06,94.5130,162323,US,USD
2024-08-20,US-SAMPLE-06,95.1164,69428,US,USD
2024-08-21,US-SAMPLE-06,96.1896,84000,US,USD
2024-08-22,US-SAMPLE-06,93.3978,103412,US,USD
2024-08-23,US-SAMPLE-06,95.5660,34995,US,USD
2024-08-26,US-SAMPLE-06,97.4129,145020,US,USD
2024-08-27,US-SAMPLE-06,98.0923,186059,US,USD
2024-08-28,US-SAMPLE-06,99.7666,161837,US,USD
2024-08-29,US-SAMPLE-06,100.8528,78007,US,USD
2024-08-30,US-SAMPLE-06,100.9703,38283,US,USD
2024-09-02,US-SAMPLE-06,101.2918,37089,US,USD
2024-09-03,US-SAMPLE-06,101.5609,53654,US,USD
2024-09-04,US-SAMPLE-06,102.9340,44299,US,USD
2024-09-05,US-SAMPLE-06,101.4188,113445,US,USD
2024-09-06,US-SAMPLE-06,100.3825,198173,US,USD
2024-09-09,US-SAMPLE-06,101.0903,82996,US,USD
