date,symbol,close,volume,market,currency
2024-05-22,CN-SAMPLE-05,90.5345,67504,CN,CNY
2024-05-23,CN-SAMPLE-05,88.2521,163824,CN,CNY
2024-05-24,CN-SAMPLE-05,88.6198,126724,CN,CNY
2024-05-27,CN-SAMPLE-05,90.7004,122508,CN,CNY
2024-05-28,CN-SAMPLE-05,90.0358,166674,CN,CNY
2024-05-29,CN-SAMPLE-05,88.2221,18121,CN,CNY
2024-05-30,CN-SAMPLE-05,86.7024,68648,CN,CNY
2024-05-31,CN-SAMPLE-05,87.8402,113192,CN,CNY
2024-06-03,CN-SAMPLE-05,88.3159,45024,CN,CNY
2024-06-04,CN-SAMPLE-05,87.3276,20608,CN,CNY
2024-06-05,CN-SAMPLE-05,87.5183,29713,CN,CNY
2024-06-06,CN-SAMPLE-05,88.7313,17222,CN,CNY
2024-06-07,CN-SAMPLE-05,89.4054,78076,CN,CNY
2024-06-10,CN-SAMPLE-05,90.3068,77193,CN,CNY
2024-06-11,CN-SAMPLE-05,89.4139,62667,CN,CNY
2024-06-12,CN-SAMPLE-05,89.7115,65406,CN,CNY
2024-06-13,CN-SAMPLE-05,86.1761,88241,CN,CNY
2024-06-14,CN-SAMPLE-05,86.2283,48856,CN,CNY
2024-06-17,CN-SAMPLE-05,88.0825,121814,CN,CNY
2024-06-18,CN-SAMPLE-05,85.4976,29740,CN,CNY
2024-06-19,CN-SAMPLE-05,85.9909,18873,CN,CNY
2024-06-20,CN-SAMPLE-05,86.2389,86412,CN,CNY
2024-06-21,CN-SAMPLE-05,88.3593,64392,CN,CNY
2024-06-24,CN-SAMPLE-05,85.5488,10095,CN,CNY
2024-06-25,CN-SAMPLE-05,84.4114,152766,CN,CNY
2024-06-26,CN-SAMPLE-05,85.1349,180056,CN,CNY
2024-06-27,CN-SAMPLE-05,85.0817,36992,CN,CNY
2024-06-28,CN-SAMPLE-05,81.6700,168121,CN,CNY
2024-07-01,CN-SAMPLE-05,80.3029,166471,CN,CNY
2024-07-02,CN-SAMPLE-05,80.1710,31727,CN,CNY
2024-07-03,CN-SAMPLE-05,78.3717,54270,CN,CNY
2024-07-04,CN-SAMPLE-05,76.7119,96489,CN,CNY
2024-07-05,CN-SAMPLE-05,76.5421,145066,CN,CNY
2024-07-08,CN-SAMPLE-05,74.0222,91337,CN,CNY
2024-07-09,CN-SAMPLE-05,71.1863,171244,CN,CNY
2024-07-10,CN-SAMPLE-05,70.6777,138596,CN,CNY
2024-07-11,CN-SAMPLE-05,70.4324,16669,CN,CNY
2024-07-12,CN-SAMPLE-05,71.9833,71797,CN,CNY
2024-07-15,CN-SAMPLE-05,71.7017,103465,CN,CNY
2024-07-16,CN-SAMPLE-05,72.4605,168603,CN,CNY
2024-07-17,CN-SAMPLE-05,71.6901,177901,CN,CNY
2024-07-18,CN-SAMPLE-05,72.5979,70592,CN,CNY
2024-07-19,CN-SAMPLE-05,72.2503,129218,CN,CNY
2024-07-22,CN-SAMPLE-05,71.9657,107052,CN,CNY
2024-07-23,CN-SAMPLE-05,72.3105,11263,CN,CNY
2024-07-24,CN-SAMPLE-05,70.5141,47835,CN,CNY
2024-07-25,CN-SAMPLE-05,71.9005,34289,CN,CNY
2024-07-26,CN-SAMPLE-05,70.3060,177748,CN,CNY
2024-07-29,CN-SAMPLE-05,68.5772,18742,CN,CNY
2024-07-30,CN-SAMPLE-05,68.9245,43192,CN,CNY
2024-07-31,CN-SAMPLE-05,67.4527,189092,CN,CNY
2024-08-01,CN-SAMPLE-05,67.5425,87902,CN,CNY
2024-08-02,CN-SAMPLE-05,70.0704,99069,CN,CNY
2024-08-05,CN-SAMPLE-05,71.1481,57662,CN,CNY
2024-08-06,CN-SAMPLE-05,72.9778,38506,CN,CNY
2024-08-07,CN-SAMPLE-05,73.1812,128792,CN,CNY
2024-08-08,CN-SAMPLE-05,72.0941,99531,CN,CNY
2024-08-09,CN-SAMPLE-05,72.8097,134722,CN,CNY
2024-08-12,CN-SAMPLE-05,72.2958,21826,CN,CNY
2024-08-13,CN-SAMPLE-05,73.2667,156029,CN,CNY
2024-08-14,CN-SAMPLE-05,72.9872,90055,CN,CNY
2024-08-15,CN-SAMPLE-05,71.4446,158730,CN,CNY
2024-08-16,CN-SAMPLE-05,72.5979,133978,CN,CNY
2024-08-19,CN-SAMPLE-05,72.2752,23759,CN,CNY
2024-08-20,CN-SAMPLE-05,71.6278,11999,CN,CNY
2024-08-21,CN-SAMPLE-05,71.6128,52155,CN,CNY
2024-08-22,CN-SAMPLE-05,71.9630,94713,CN,CNY
2024-08-23,CN-SAMPLE-05,72.1842,98163,CN,CNY
2024-08-26,CN-SAMPLE-05,70.6929,127388,CN,CNY
2024-08-27,CN-SAMPLE-05,69.2997,90519,CN,CNY
2024-08-28,CN-SAMPLE-05,69.0900,121367,CN,CNY
2024-08-29,CN-SAMPLE-05,69.7416,191172,CN,CNY
2024-08-30,CN-SAMPLE-05,68.4001,96026,CN,CNY
2024-09-02,CN-SAMPLE-05,68.5453,65912,CN,CNY
2024-09-03,CN-SAMPLE-05,69.9445,38506,CN,CNY
2024-09-04,CN-SAMPLE-05,68.1467,101027,CN,CNY
2024-09-05,CN-SAMPLE-05,70.7406,130030,CN,CNY
2024-09-06,CN-SAMPLE-05,70.1478,197728,CN,CNY
2024-09-09,CN-SAMPLE-05,67.3918,191746,CN,CNY
2024-01-02,CN-SAMPLE-06,100.1849,39503,CN,CNY
2024-01-03,CN-SAMPLE-06,100.0067,107971,CN,CNY
2024-01-04,CN-SAMPLE-06,102.6216,37962,CN,CNY
2024-01-05,CN-SAMPLE-06,102.1252,97302,CN,CNY
2024-01-08,CN-SAMPLE-06,103.2272,45650,CN,CNY
2024-01-09,CN-SAMPLE-06,100.6423,112905,CN,CNY
2024-01-10,CN-SAMPLE-06,101.1693,125838,CN,CNY
2024-01-11,CN-SAMPLE-06,102.7516,16544,CN,CNY
2024-01-12,CN-SAMPLE-06,102.0611,98049,CN,CNY
2024-01-15,CN-SAMPLE-06,99.5113,46885,CN,CNY
2024-01-16,CN-SAMPLE-06,101.9389,109364,CN,CNY
2024-01-17,CN-SAMPLE-06,100.3449,195225,CN,CNY
2024-01-18,CN-SAMPLE-06,101.5229,91251,CN,CNY
2024-01-19,CN-SAMPLE-06,99.0742,121292,CN,CNY
2024-01-22,CN-SAMPLE-06,100.8181,170748,CN,CNY
2024-01-23,CN-SAMPLE-06,104.7692,13215,CN,CNY
2024-01-24,CN-SAMPLE-06,106.1246,87968,CN,CNY
2024-01-25,CN-SAMPLE-06,107.6709,144738,CN,CNY
2024-01-26,CN-SAMPLE-06,108.3950,189915,CN,CNY
2024-01-29,CN-SAMPLE-06,112.3937,163716,CN,CNY
2024-01-30,CN-SAMPLE-06,110.7429,90710,CN,CNY
2024-01-31,CN-SAMPLE-06,110.7747,47409,CN,CNY
2024-02-01,CN-SAMPLE-06,110.5653,95695,CN,CNY
2024-02-02,CN-SAMPLE-06,114.7502,17826,CN,CNY
2024-02-05,CN-SAMPLE-06,116.6753,138582,CN,CNY
2024-02-06,CN-SAMPLE-06,117.8832,183644,CN,CNY
2024-02-07,CN-SAMPLE-06,116.0905,133484,CN,CNY
2024-02-08,CN-SAMPLE-06,114.4792,70311,CN,CNY
2024-02-09,CN-SAMPLE-06,113.6358,77842,CN,CNY
2024-02-12,CN-SAMPLE-06,113.2818,59234,CN,CNY
2024-02-13,CN-SAMPLE-06,115.0926,46983,CN,CNY
2024-02-14,CN-SAMPLE-06,113.9230,105009,CN,CNY
2024-02-15,CN-SAMPLE-06,111.8701,192396,CN,CNY
2024-02-16,CN-SAMPLE-06,112.9262,99169,CN,CNY
2024-02-19,CN-SAMPLE-06,110.3898,189102,CN,CNY
2024-02-20,CN-SAMPLE-06,114.2944,182269,CN,CNY
2024-02-21,CN-SAMPLE-06,116.7713,73713,CN,CNY
2024-02-22,CN-SAMPLE-06,111.0810,152917,CN,CNY
2024-02-23,CN-SAMPLE-06,111.7986,16314,CN,CNY
2024-02-26,CN-SAMPLE-06,110.4838,92497,CN,CNY
2024-02-27,CN-SAMPLE-06,111.9704,89448,CN,CNY
2024-02-28,CN-SAMPLE-06,111.7997,162076,CN,CNY
2024-02-29,CN-SAMPLE-06,113.6171,146537,CN,CNY
2024-03-01,CN-SAMPLE-06,113.2422,84065,CN,CNY
2024-03-04,CN-SAMPLE-06,114.8521,188631,CN,CNY
2024-03-05,CN-SAMPLE-06,116.8195,33015,CN,CNY
2024-03-06,CN-SAMPLE-06,117.2609,107542,CN,CNY
2024-03-07,CN-SAMPLE-06,119.7707,122126,CN,CNY
2024-03-08,CN-SAMPLE-06,121.8699,184120,CN,CNY
2024-03-11,CN-SAMPLE-06,123.6504,181222,CN,CNY
2024-03-12,CN-SAMPLE-06,121.6580,21547,CN,CNY
2024-03-13,CN-SAMPLE-06,125.9066,91323,CN,CNY
2024-03-14,CN-SAMPLE-06,124.6444,16852,CN,CNY
2024-03-15,CN-SAMPLE-06,122.4688,136800,CN,CNY
2024-03-18,CN-SAMPLE-06,123.0130,146034,CN,CNY
2024-03-19,CN-SAMPLE-06,120.6957,47789,CN,CNY
2024-03-20,CN-SAMPLE-06,124.3072,31904,CN,CNY
2024-03-21,CN-SAMPLE-06,123.2163,16595,CN,CNY
2024-03-22,CN-SAMPLE-06,118.8312,150747,CN,CNY
2024-03-25,CN-SAMPLE-06,119.6665,127207,CN,CNY
2024-03-26,CN-SAMPLE-06,117.9232,110279,CN,CNY
2024-03-27,CN-SAMPLE-06,116.8083,191684,CN,CNY
2024-03-28,CN-SAMPLE-06,118.0560,21384,CN,CNY
2024-03-29,CN-SAMPLE-06,119.7043,163016,CN,CNY
2024-04-01,CN-SAMPLE-06,118.9997,193722,CN,CNY
2024-04-02,CN-SAMPLE-06,120.4331,52913,CN,CNY
2024-04-03,CN-SAMPLE-06,119.7310,46887,CN,CNY
2024-04-04,CN-SAMPLE-06,115.4073,171980,CN,CNY
2024-04-05,CN-SAMPLE-06,116.1328,151970,CN,CNY
2024-04-08,CN-SAMPLE-06,119.4803,197290,CN,CNY
2024-04-09,CN-SAMPLE-06,120.2022,51441,CN,CNY
2024-04-10,CN-SAMPLE-06,120.6552,133961,CN,CNY
2024-04-11,CN-SAMPLE-06,117.2931,70876,CN,CNY
2024-04-12,CN-SAMPLE-06,117.3682,17464,CN,CNY
2024-04-15,CN-SAMPLE-06,119.5057,24912,CN,CNY
2024-04-16,CN-SAMPLE-06,119.4949,74367,CN,CNY
2024-04-17,CN-SAMPLE-06,115.4809,11983,CN,CNY
2024-04-18,CN-SAMPLE-06,112.3501,52417,CN,CNY
2024-04-19,CN-SAMPLE-06,109.8397,48720,CN,CNY
2024-04-22,CN-SAMPLE-06,108.0362,57672,CN,CNY
2024-04-23,CN-SAMPLE-06,104.0508,21951,CN,CNY
2024-04-24,CN-SAMPLE-06,101.2333,192191,CN,CNY
2024-04-25,CN-SAMPLE-06,98.2510,94452,CN,CNY
2024-04-26,CN-SAMPLE-06,97.8407,30458,CN,CNY
2024-04-29,CN-SAMPLE-06,95.2651,180384,CN,CNY
2024-04-30,CN-SAMPLE-06,95.0693,131181,CN,CNY
2024-05-01,CN-SAMPLE-06,95.4076,110894,CN,CNY
2024-05-02,CN-SAMPLE-06,99.0451,193023,CN,CNY
2024-05-03,CN-SAMPLE-06,100.5044,173866,CN,CNY
2024-05-06,CN-SAMPLE-06,101.6197,117726,CN,CNY
2024-05-07,CN-SAMPLE-06,99.9179,195985,CN,CNY
2024-05-08,CN-SAMPLE-06,102.0918,162392,CN,CNY
2024-05-09,CN-SAMPLE-06,101.3146,14086,CN,CNY
2024-05-10,CN-SAMPLE-06,103.1332,70768,CN,CNY
2024-05-13,CN-SAMPLE-06,102.0568,59445,CN,CNY
2024-05-14,CN-SAMPLE-06,101.9943,151714,CN,CNY
2024-05-15,CN-SAMPLE-06,101.7609,76766,CN,CNY
2024-05-16,CN-SAMPLE-06,101.3055,80891,CN,CNY
2024-05-17,CN-SAMPLE-06,105.1961,117756,CN,CNY
2024-05-20,CN-SAMPLE-06,107.9442,172873,CN,CNY
2024-05-21,CN-SAMPLE-06,110.1515,148804,CN,CNY
2024-05-22,CN-SAMPLE-06,106.4227,51634,CN,CNY
2024-05-23,CN-SAMPLE-06,108.5420,166589,CN,CNY
2024-05-24,CN-SAMPLE-06,110.5174,75896,CN,CNY
2024-05-27,CN-SAMPLE-06,110.9638,166211,CN,CNY
2024-05-28,CN-SAMPLE-06,111.4049,162302,CN,CNY
2024-05-29,CN-SAMPLE-06,107.2610,145880,CN,CNY
2024-05-30,CN-SAMPLE-06,105.5197,135561,CN,CNY
2024-05-31,CN-SAMPLE-06,105.6725,55453,CN,CNY
2024-06-03,CN-SAMPLE-06,107.1218,12881,CN,CNY
2024-06-04,CN-SAMPLE-06,104.9415,40683,CN,CNY
2024-06-05,CN-SAMPLE-06,105.1092,45527,CN,CNY
2024-06-06,CN-SAMPLE-06,106.8583,171617,CN,CNY
2024-06-07,CN-SAMPLE-06,104.6071,117694,CN,CNY
2024-06-10,CN-SAMPLE-06,104.1360,31461,CN,CNY
2024-06-11,CN-SAMPLE-06,109.1041,88866,CN,CNY
2024-06-12,CN-SAMPLE-06,107.5676,44059,CN,CNY
2024-06-13,CN-SAMPLE-06,110.7889,34987,CN,CNY
2024-06-14,CN-SAMPLE-06,112.0843,143281,CN,CNY
2024-06-17,CN-SAMPLE-06,113.9967,93640,CN,CNY
2024-06-18,CN-SAMPLE-06,113.4434,76932,CN,CNY
2024-06-19,CN-SAMPLE-06,113.5992,72540,CN,CNY
2024-06-20,CN-SAMPLE-06,113.2338,92227,CN,CNY
2024-06-21,CN-SAMPLE-06,116.8816,100138,CN,CNY
2024-06-24,CN-SAMPLE-06,115.7816,20599,CN,CNY
2024-06-25,CN-SAMPLE-06,116.3817,185804,CN,CNY
2024-06-26,CN-SAMPLE-06,121.7377,82267,CN,CNY
2024-06-27,CN-SAMPLE-06,121.1429,170511,CN,CNY
2024-06-28,CN-SAMPLE-06,122.3262,111345,CN,CNY
2024-07-01,CN-SAMPLE-06,123.4276,147901,CN,CNY
2024-07-02,CN-SAMPLE-06,123.1035,75241,CN,CNY
2024-07-03,CN-SAMPLE-06,122.4694,189316,CN,CNY
2024-07-04,CN-SAMPLE-06,122.1777,119081,CN,CNY
2024-07-05,CN-SAMPLE-06,120.9274,47886,CN,CNY
2024-07-08,CN-SAMPLE-06,120.1208,136188,CN,CNY
2024-07-09,CN-SAMPLE-06,125.1515,21959,CN,CNY
2024-07-10,CN-SAMPLE-06,122.9778,184697,CN,CNY
2024-07-11,CN-SAMPLE-06,123.4685,33194,CN,CNY
2024-07-12,CN-SAMPLE-06,126.3344,28126,CN,CNY
2024-07-15,CN-SAMPLE-06,125.3741,22094,CN,CNY
2024-07-16,CN-SAMPLE-06,124.9480,37097,CN,CNY
2024-07-17,CN-SAMPLE-06,120.8400,134847,CN,CNY
2024-07-18,CN-SAMPLE-06,121.7043,144436,CN,CNY
2024-07-19,CN-SAMPLE-06,120.8018,99212,CN,CNY
2024-07-22,CN-SAMPLE-06,118.8236,127869,CN,CNY
2024-07-23,CN-SAMPLE-06,115.9024,158047,CN,CNY
2024-07-24,CN-SAMPLE-06,113.3944,91667,CN,CNY
2024-07-25,CN-SAMPLE-06,114.6942,170355,CN,CNY
2024-07-26,CN-SAMPLE-06,113.9288,193482,CN,CNY
2024-07-29,CN-SAMPLE-06,114.1939,190854,CN,CNY
2024-07-30,CN-SAMPLE-06,117.0922,160863,CN,CNY
2024-07-31,CN-SAMPLE-06,116.9156,195798,CN,CNY
2024-08-01,CN-SAMPLE-06,118.1925,10689,CN,CNY
2024-08-02,CN-SAMPLE-06,114.6186,13587,CN,CNY
2024-08-05,CN-SAMPLE-06,112.3364,157599,CN,CNY
2024-08-06,CN-SAMPLE-06,110.3947,95796,CN,CNY
2024-08-07,CN-SAMPLE-06,112.6906,121948,CN,CNY
2024-08-08,CN-SAMPLE-06,110.3775,35042,CN,CNY
2024-08-09,CN-SAMPLE-06,109.5602,30441,CN,CNY
2024-08-12,CN-SAMPLE-06,108.4663,61391,CN,CNY
2024-08-13,CN-SAMPLE-06,109.8607,80385,CN,CNY
2024-08-14,CN-SAMPLE-06,107.3480,76935,CN,CNY
2024-08-15,CN-SAMPLE-06,106.7309,132598,CN,CNY
2024-08-16,CN-SAMPLE-06,107.3980,114255,CN,CNY
2024-08-19,CN-SAMPLE-06,105.6575,81546,CN,CNY
2024-08-20,CN-SAMPLE-06,105.5104,182716,CN,CNY
2024-08-21,CN-SAMPLE-06,108.9250,197217,CN,CNY
2024-08-22,CN-SAMPLE-06,111.7081,144941,CN,CNY
2024-08-23,CN-SAMPLE-06,114.9110,115991,CN,CNY
2024-08-26,CN-SAMPLE-06,117.0741,11604,CN,CNY
2024-08-27,CN-SAMPLE-06,117.4235,67948,CN,CNY
2024-08-28,CN-SAMPLE-06,116.5232,131523,CN,CNY
2024-08-29,CN-SAMPLE-06,121.2463,167654,CN,CNY
2024-08-30,CN-SAMPLE-06,120.4413,100901,CN,CNY
2024-09-02,CN-SAMPLE-06,121.9073,32963,CN,CNY
2024-09-03,CN-SAMPLE-06,122.8503,97208,CN,CNY
2024-09-04,CN-SAMPLE-06,125.0920,185637,CN,CNY
2024-09-05,CN-SAMPLE-06,125.2510,68351,CN,CNY
2024-09-06,CN-SAMPLE-06,124.7071,197101,CN,CNY
2024-09-09,CN-SAMPLE-06,125.2162,82589,CN,CNY
